,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
799,0.32904342,0.09023887,0.094102465,0.001772746,2133.3521516317523,276306.8355456409,2289.5782063104666,130927.49855613372,4801.404686593677,1912275.822703624,0.0977993734290409,0.0012805400865978,-4.0118903e-06,0.0057159723,-1.50203e-05,0.0025094836,123.046875,-159.48033,3297.5417,104.85739,381.79636,-10.333498,492.37402,34.647846,282.18423,-4.978135,159.68234,26.803732,129.08444,-21.9402,135.85059,23.42468,106.25822,-14.025368,87.72036,19.575533,105.40108,-8.296037,98.28896,9.729553,113.265335,-10.074868,96.30491,1.4232851,61.86972,-6.48828,77.61213,1.0727451,67.187515,-9.200651,89.060265,3.2854667,75.36072,-0.7637778,86.511284,3.7562706,104.1973
800,0.349065,0.08822989,0.0819897,0.0016143051,1638.9307242861753,409099.76269801625,1995.1894575613323,213746.6489403543,3574.7781775667054,2707103.110717543,0.0639697529969064,0.0013560247290892,3.3998553e-08,0.004697292,-1.5503027e-05,0.0021027394,151.99908088235293,-190.9372,2945.5588,127.41596,779.32056,-3.7882683,430.58685,26.704464,129.6164,-12.820788,125.71829,23.924118,77.67591,-8.222865,94.715004,9.962505,114.06806,-12.229613,79.932396,13.450587,79.07953,-7.066006,76.47877,1.6455317,63.793648,-14.52819,56.84579,-3.2282116,72.55329,-10.449793,58.658276,-3.4982026,48.894363,-9.746695,51.996494,-3.9085407,60.188393,-7.650833,62.767475,-3.5471926,55.4459
801,0.37839314,0.092236996,0.092447795,0.0018355468,1796.894892129804,427187.026914991,2103.0586759261737,152597.38559111138,3925.263116752465,2562543.274994816,0.0751027920775328,0.0017694716252478,-1.1185381e-06,0.00388937,-1.7242404e-05,0.0039178417,103.359375,-189.09105,6337.2407,110.86749,719.11554,2.982771,633.046,48.36251,321.31967,-6.4262404,191.84036,20.728699,243.54343,-12.56162,168.76566,15.884039,141.31915,-13.630973,130.79312,9.418686,126.580376,-8.044496,87.7309,8.090904,89.35045,-10.641823,102.13657,-2.554902,108.58255,-4.7125664,61.918903,-1.028127,60.078403,-3.2127206,88.09082,2.6898775,92.95933,-3.9885128,56.77525,2.8629758,72.10471
802,0.39144024,0.09363031,0.09414366,0.002153874,1923.60305967729,689114.1189232464,2108.0590437901865,304129.44782066887,4154.259489196636,3801417.48254278,0.0849073134184068,0.0040263676782143,-7.1672875e-06,0.007408181,-3.202314e-05,0.0018727076,143.5546875,-201.19154,5462.2646,104.14675,1126.7136,-15.439406,764.55084,30.81282,314.42862,14.260963,299.36008,31.42331,218.1308,-7.8610983,225.18484,17.967077,189.5021,-4.053848,114.952644,16.94223,100.261604,-11.208057,103.98529,12.122964,94.129005,-5.282073,92.42591,-0.684148,110.851074,-1.3796266,79.23745,3.9347281,78.74535,-5.8556094,67.4958,1.0446371,67.74258,-2.9770882,77.71589,-1.3649515,95.67026
803,0.4018569,0.09301759,0.10105628,0.0027358164,2009.7625950214644,491483.0480888793,2141.3681997313142,179872.8194817596,4304.875335339327,2404953.7745202133,0.0844530192623743,0.0024182329798776,6.9365626e-07,0.0057486156,-2.746842e-05,0.00409192,123.046875,-175.57849,7051.505,104.87788,876.08844,-15.688772,558.7934,27.520798,376.06546,-8.110774,243.8181,24.028858,199.14296,-10.312878,256.59137,18.851536,186.9689,-8.380903,184.31381,11.8507,159.15875,-7.579116,134.79442,12.5616455,126.18303,-6.039826,95.38336,2.4973562,116.02603,1.9000844,84.76291,7.1328044,84.163994,-3.3741224,86.917076,12.43828,93.45705,-3.3470025,70.87394,0.74571353,89.50695
804,0.36483973,0.09383856,0.10028513,0.0025026342,1798.38075794441,394798.0690318903,1964.1726757183708,158855.88191769944,3796.5385277697214,1979434.7399203496,0.0730159845079273,0.0017269499442098,-2.9753692e-06,0.0073032044,-1.724588e-05,0.0025428913,161.4990234375,-176.76518,5407.882,116.84069,809.3705,-21.308067,534.28625,38.76341,244.72385,-5.4505615,356.63852,26.620836,184.82956,-8.181733,186.90926,15.778048,104.749664,-10.484447,111.6411,11.044604,118.23441,-10.051371,83.68485,9.914849,84.646904,-3.2497032,87.253075,2.8190188,75.6906,-2.5326467,77.35389,-1.4109265,86.80758,-9.884334,88.644356,3.0734854,96.53249,-0.28175429,90.31621,1.9898896,81.66231
805,0.34250066,0.09204628,0.10504522,0.0025844541,1417.957488568908,545839.3615704022,1704.48386188578,246702.57428155592,2880.3365402044665,2606602.3567445576,0.060821415192382,0.0026004869881114,-3.897951e-06,0.008386133,-2.0256623e-05,0.0023396749,75.99954044117646,-207.39706,5176.4556,134.70505,1106.835,-9.09317,724.676,38.44704,426.86514,6.303592,398.00024,22.595772,184.76607,-8.299389,313.5552,16.295506,151.78954,-8.471838,121.4577,4.140335,140.50357,-4.3538995,110.90538,6.340493,92.323654,-6.9138722,87.77867,0.95296204,63.20263,-0.94856036,67.40392,-2.5315037,65.26544,-6.0917125,65.90374,2.485305,65.2189,-6.171573,73.29871,-4.5784636,42.24613
806,0.38601115,0.09166791,0.09058583,0.0015239475,1754.1768111443869,456971.2943068793,2026.2008748209237,210742.62595776256,3768.993347592808,2923958.637392916,0.0738751027165506,0.002001040966758,5.025746e-06,0.005568438,-1.10871415e-05,0.0022774823,151.99908088235293,-192.26941,5022.488,116.4957,665.0963,-10.950728,725.35986,29.891136,417.05988,-0.6596508,344.15005,21.443462,143.51093,-11.864701,403.38794,18.65121,156.03325,-13.07924,159.27045,14.465653,146.52695,-7.3812265,139.09924,4.820051,107.79522,-2.81011,115.01606,3.1210797,85.86987,-1.6220748,72.89175,-2.3946943,96.711914,-6.5232224,88.36654,-1.4153038,58.146065,-5.538162,70.282745,-2.5421896,85.98145
807,0.3688389,0.095104866,0.10192524,0.002298595,1691.338555480662,499423.7338634423,1963.2127149833932,211513.11212496596,3656.056443499855,2690614.8085803976,0.0694378987819025,0.002113117625798,3.398933e-07,0.007352309,-4.3351533e-06,0.0024799183,95.703125,-194.54175,5911.617,118.60043,1139.0159,-6.408212,591.5775,40.801094,504.78732,-3.2935107,322.65338,25.461584,151.92676,-9.303606,234.99918,11.395714,163.50095,-6.1569276,201.23029,15.344735,127.612,-5.1625934,105.48654,5.759956,83.38262,-6.2791595,104.73458,5.8801484,106.26472,-2.7959669,130.4266,2.5813422,75.68967,-4.752368,80.387024,4.5279517,88.88036,-3.1901839,86.54531,-0.32305083,103.32138
808,0.38306823,0.0975564,0.086658604,0.0018704773,1609.8372863061993,1052387.2637051323,1990.403660595278,380837.4934915524,3270.9318581424013,4916735.640720458,0.0605706659657772,0.002450264787341,-1.5286582e-06,0.00488495,-1.7611304e-05,0.002422063,161.4990234375,-232.50473,6410.7056,131.2295,1339.3629,2.6469777,611.5006,18.397951,301.72067,11.315558,308.45532,22.92844,255.34752,-10.467937,269.9701,16.771238,163.38512,-15.256651,171.9337,15.530609,136.18742,-8.389645,133.06055,8.022548,99.29706,-3.7816064,98.30138,3.1112487,84.96428,-1.4063514,69.00333,3.2672164,70.73723,-4.095124,68.917885,2.9421628,52.70118,0.3971407,61.50426,0.01950904,63.05079
809,0.2949157,0.0924358,0.06165027,0.0017615805,2149.158788954666,699526.4012512082,2036.7628283513864,130654.36640349183,4426.5970535455335,1886154.879221865,0.1027531811919953,0.0049181187995438,-1.925533e-07,0.00415001,-1.48062145e-05,0.00060054474,117.45383522727272,-233.64264,4993.1025,87.52444,924.96387,-22.214462,404.39188,52.048756,344.89392,-8.57561,414.10486,24.966372,102.792534,-18.236244,328.6796,1.8883263,113.743546,-9.132007,109.322044,-0.22732466,85.294365,-17.069843,102.00829,-3.03113,86.294846,-9.793288,86.57044,-8.79585,63.221107,-7.729949,65.173676,-2.1882322,69.62726,-13.639918,112.12727,-6.4867253,47.22073,-9.14466,75.0057,-12.71994,63.182182
810,0.41851023,0.09785035,0.07837962,0.0018212432,1995.276964901373,297018.1939772407,2295.6840964194103,130474.96504445144,4557.769732906758,1985831.8858999056,0.0702762470997679,0.0014687334711921,4.9027244e-06,0.0030360296,-1.7517654e-05,0.0030802588,123.046875,-198.73212,4884.797,102.408325,522.1035,-9.99693,629.7106,30.804916,311.5154,-3.2927678,246.28722,20.279371,146.3161,-5.631608,146.75214,28.096033,113.26933,-11.504986,92.45425,18.203848,86.23761,-7.3605947,77.45511,12.280453,78.25509,-4.3624167,68.72335,11.403808,66.968445,-3.4637327,71.13456,2.0180342,56.742107,-6.9836607,72.71275,1.1086012,64.03717,-1.4949187,77.43066,1.9502726,67.03276
811,0.4272126,0.08862077,0.07554815,0.001811889,2300.0428804229377,906082.4116362388,2303.7429280132906,235347.9797345332,4920.853178019866,3369064.70072766,0.1137476284561098,0.0078116712323655,-4.578125e-07,0.0026326848,-1.5597876e-05,0.0030422749,129.19921875,-191.19943,5304.428,96.34123,987.1887,-17.658962,676.55145,24.837395,468.5408,-0.8896691,361.23874,26.334473,246.60298,-12.93426,288.11682,19.635569,219.33125,-9.790512,133.61653,16.973425,106.5707,-8.587678,113.40066,11.422936,93.50098,-8.202379,93.233795,5.9587603,100.166985,-1.860794,60.20796,5.956678,58.796955,-8.071679,63.585804,3.3935697,76.19092,-2.6479976,76.2264,-0.798589,58.11996
812,0.36232552,0.09751375,0.11161461,0.0026038694,1608.50667425433,635221.3916602632,1975.350147452842,305804.7242660208,3436.710876323231,3788720.646955812,0.0706168733081979,0.0035151029452983,-3.2026462e-06,0.006140825,-1.6062084e-05,0.004986529,123.046875,-206.51552,6437.5894,122.598175,928.2232,-0.57659143,861.4128,29.354094,279.5722,10.233527,326.44254,28.23236,191.6465,-9.929435,244.74222,13.371487,153.41174,-8.455472,147.39925,11.285515,196.72934,-7.2900777,129.06725,7.07311,105.65896,-10.346017,116.395836,1.9420291,90.24689,-6.5417724,125.605644,-0.20634651,98.83872,-7.5571437,97.24858,0.40679067,80.89892,-1.6579524,93.7431,-0.17593376,121.739296
813,0.3950728,0.093918264,0.11416169,0.004020756,1716.0497962877153,919800.4322654732,2062.6838001886053,358254.584094823,3790.5515312318735,4732759.614452634,0.0640905959976798,0.0033877416330034,-0.0029401418,0.010150982,-0.002744689,0.0035654095,129.19921875,-209.5813,6745.89,105.26066,1305.72,2.5705214,812.75415,34.898067,403.8865,15.326888,349.56607,25.199398,184.21191,-6.0632267,292.00665,18.243076,215.94867,-5.0739202,208.75261,8.950726,126.469696,-1.018621,124.88164,8.250102,90.48243,-4.0277166,96.86193,4.7467117,74.953255,-1.0588845,94.17885,3.0612168,66.07506,-4.6020164,72.653465,4.2569423,63.201263,-2.1253924,50.663235,-3.6633239,89.7659
814,0.35863972,0.09468295,0.13185678,0.0029848327,1923.121615329552,663598.4935320069,2314.0810149847543,272137.43531703524,4492.270825025377,3862920.6462726337,0.068186418455143,0.0018569425141688,-0.0023660637,0.009088246,-0.0030923863,0.005668026,129.19921875,-157.81721,3868.5166,109.850296,844.3104,8.465339,519.7843,41.79409,275.32904,5.1190033,201.50977,25.75197,193.70937,-12.951751,187.76805,22.064224,122.265686,-15.503763,124.96029,14.367299,133.95215,-11.917588,79.47515,11.595214,85.47874,-10.627039,73.03687,4.125364,71.59251,-4.0408373,80.5355,3.467273,67.8211,-8.397826,58.370983,1.7833028,54.788025,-5.2378936,56.076252,-1.4608471,79.77346
815,0.41946858,0.08081075,0.18555832,0.0023751059,2118.551041491422,225105.0064709132,2303.069660249368,82096.14974221989,4853.047736006381,1087884.8928355617,0.0792477070040603,0.0012872444355983,-0.003702099,0.02064016,-0.004862591,0.0076206364,143.5546875,-76.086586,3792.0974,101.112076,306.27942,-11.623927,429.0899,46.250248,136.28505,-11.212149,77.23889,31.397367,75.64895,-9.473126,85.00788,22.47439,55.228878,-16.812243,56.19712,15.9744,61.94458,-9.512784,53.716522,11.821731,52.293564,-7.8461676,46.31534,9.718278,37.22182,-7.2436585,39.041004,6.178953,41.42211,-8.610425,56.77429,8.079643,65.86868,-5.593419,59.1257,3.7306018,48.008553
816,0.42588738,0.091860995,0.13969922,0.0035958611,1803.953810615176,659084.8017318673,1973.123193808212,201609.94515016564,3779.060494761456,2628766.919113716,0.077952043455143,0.0035491099895159,-0.0018226391,0.01289351,-0.002487304,0.0046272054,129.19921875,-154.80096,4672.7446,110.02115,1397.2233,-18.445381,605.95996,36.652042,343.12897,0.52338845,426.3038,31.578094,188.58679,-10.432264,322.1315,18.818375,135.97989,-7.174978,223.91536,13.1448,134.63951,-5.248939,129.1042,8.900309,88.72318,-6.7106643,120.83203,6.0231557,98.3514,-2.798728,82.97902,3.6353457,64.08296,-2.2221212,99.07967,5.3123302,63.88086,-6.5843883,62.558136,-2.9296017,67.36087
817,0.39474428,0.09055949,0.10637723,0.0026879574,1907.605694274367,753437.7531537764,2124.6225270300206,253487.7167031645,4220.649368746374,3630688.379451789,0.0774044736078886,0.0034156093616955,-0.0034817532,0.007139606,-0.0026327102,0.0034114195,151.99908088235293,-170.86713,5138.1074,107.73833,970.44257,-1.7606568,543.7793,46.446262,228.88206,-0.19452207,344.37805,24.937529,187.09152,-10.676092,199.75624,18.083887,119.63924,-10.790389,165.66162,11.160344,112.36198,-7.2552204,117.11786,6.207866,91.95107,-6.4697704,98.40228,2.0512216,85.069954,-2.4364622,62.51993,2.562621,57.515514,-4.041814,48.493244,0.7967823,51.574566,-3.751418,60.018307,-1.6654918,39.964066
818,0.3940254,0.10132081,0.13867211,0.004651082,1754.0198285861811,913457.8896096676,2068.163203839369,339328.2642025515,3840.3376957656615,4470474.751804375,0.0712822650812065,0.0041513914574086,-0.0010056952,0.011632625,-0.0026473103,0.005980697,143.5546875,-184.58188,8488.296,106.214096,1201.5977,4.000761,809.8384,38.708908,276.81937,8.411526,554.48596,30.451197,152.94687,-3.3438368,379.33298,20.298872,129.86754,-1.5424038,166.25946,15.916831,95.99315,-6.5128145,103.501816,13.191905,88.096146,-1.7114568,106.979095,6.8503737,131.4619,-3.2332587,74.50788,1.8666656,67.65205,-6.0403743,70.989265,3.5150418,58.124172,-7.407167,83.30948,-1.7401564,59.81287
819,0.37086093,0.094906,0.13923603,0.002823216,1637.6883378507137,574603.3427724413,2045.9925776912155,208949.46323009967,3595.620253135876,3312540.884345627,0.0567558034851121,0.0022933383653466,-0.0032806182,0.014732767,-0.0032922067,0.0035326502,129.19921875,-177.70435,6031.306,113.62593,827.008,2.321533,496.68906,35.830685,336.60602,1.5977821,261.26318,34.69096,152.66267,-8.738595,263.32806,16.286312,168.0461,-9.326431,180.00795,14.186765,125.42655,-2.0729208,150.79967,13.133845,131.49292,-7.250175,128.20831,3.5776117,90.52269,-0.5806364,75.392876,4.8304925,79.668335,-3.5832434,105.29596,3.7814698,55.920937,-4.2976723,89.8587,-1.1098704,62.63033
820,0.39010885,0.08653179,0.15509753,0.003911224,2006.8493638569944,275361.2291214786,2120.29521532276,101022.53051735472,4323.369242586282,1294713.912455544,0.0928244181409512,0.0015934951721879,-0.0028970987,0.013840438,-0.003016702,0.0059935916,151.99908088235293,-88.075615,1519.6981,109.439316,443.1653,-25.164967,313.69247,40.39529,153.58566,-8.778365,135.3988,24.714594,148.69179,-11.52563,148.224,18.510263,76.95447,-8.291809,79.893814,17.030918,63.72003,-8.433278,74.50596,9.7990465,50.18951,-12.903516,53.888714,1.5718641,54.77504,-10.537674,46.343987,-0.4199838,45.086296,-7.8044624,47.100044,3.4466705,42.738426,-4.990191,70.27459,0.06063968,55.909077
821,0.45550504,0.08801012,0.18215874,0.002163683,2059.024774799365,243249.30133644864,2227.2350169322635,97842.36995779855,4553.198298832656,1252341.14512628,0.0723003673627223,0.0012754895117301,-0.0011307866,0.022286037,-0.0031853905,0.0066772327,151.99908088235293,-91.45286,3065.0505,98.79366,471.74063,-23.196144,329.73038,46.873005,230.28587,-6.847095,111.77871,29.29433,124.971794,-9.957947,114.98388,25.666126,74.287834,-10.203301,71.64082,19.623264,91.91931,-8.207199,73.42334,13.411509,50.960888,-6.494058,66.42028,14.028286,43.775043,0.41578984,69.57931,12.579369,33.847454,0.35416132,52.41019,10.114628,37.85729,-0.42342553,48.018223,1.3024877,61.51884
822,0.42854872,0.08921186,0.10782551,0.002749595,2354.8865440430554,738804.4923336795,2336.477971675633,135077.85521943346,5050.202279854263,2567505.1057918137,0.1202474713602088,0.008299085020122,-0.0026563916,0.0089051705,-0.0029136958,0.0025339432,129.19921875,-161.77791,4908.3184,78.69161,943.68555,-19.243172,384.08905,55.110035,256.24448,13.188935,209.62277,30.961428,149.46848,-7.0107627,177.04607,24.295376,100.71168,-12.827424,142.02678,21.51842,124.39052,-13.527458,80.06719,12.775019,61.993656,-7.452332,67.60643,12.764471,64.214806,-3.3393497,56.985123,9.142723,56.009552,-7.7529426,54.372112,0.63326246,61.977516,-4.118244,66.92285,0.49797994,110.00731
823,0.34880447,0.0976345,0.12366478,0.0028149432,1811.4103944132048,655731.6376471397,2019.3002565242657,195537.9642078979,3854.85137443808,2880614.558627496,0.072149691246133,0.0026726199244264,-0.0019057388,0.009617225,-0.0021133048,0.005449177,135.99917763157896,-169.15335,5892.5615,110.46,1215.4264,-8.5762,493.89438,43.884247,327.86285,0.27496967,245.5842,26.637417,143.9993,-14.368152,259.7197,13.034431,129.64703,-11.149249,166.33925,8.130109,120.264595,-7.6929665,102.96237,10.910651,78.15807,-8.175924,92.049706,2.8085628,91.18565,-6.4069405,73.62809,1.1058412,72.94996,-4.252866,107.90174,4.344626,117.172226,-3.4471128,85.09533,1.2228185,89.14486
824,0.36245447,0.0959501,0.12680219,0.0029766199,1708.9705332893948,599635.9594474202,1899.221919072844,271821.9756688383,3582.5804247933584,3097655.3127463283,0.0737470846626063,0.0026298824065996,-0.0017051643,0.011564776,-0.0020055335,0.0039105103,123.046875,-177.28357,8152.1455,110.989265,1002.9288,-15.664685,996.32385,36.767456,300.85687,0.053477183,362.57175,24.45962,185.7985,-3.7588267,265.15158,18.421553,184.62912,-3.356894,205.71991,13.789161,106.563934,-2.092428,92.54705,8.603011,95.19743,-5.942914,105.45616,2.897947,77.396805,-5.271761,86.92782,-3.0629234,92.58539,-6.1952887,80.77969,2.0540478,84.19822,-0.9935377,62.04498,2.3032737,97.45372
825,0.40282327,0.097510144,0.13430092,0.0035026637,1840.862855143061,594395.6134309076,2054.3978076692683,229733.5085934633,4007.290798107599,2975909.072974364,0.0745438931989559,0.0022799402020634,-0.001606684,0.010496481,-0.0023011453,0.0064310734,135.99917763157896,-171.62009,7370.5205,99.35643,923.0661,-8.280707,646.74084,49.61246,393.9043,1.0821391,383.0047,31.125254,183.9247,-7.139069,222.36816,15.894791,136.99701,-1.3649511,182.68655,12.743275,150.00618,-5.194913,122.79179,11.808011,106.57434,-5.326039,101.53734,3.1729808,101.666725,-6.6866255,77.36589,0.034555033,71.318726,-7.726429,131.77248,6.697853,119.94108,-3.7676475,90.65458,-1.7817515,100.06765
826,0.40394074,0.09997673,0.12778883,0.0051422887,2086.3916622787933,829894.9354018708,2318.027985759896,242158.98601330025,4678.8586114232885,3568234.090558858,0.0873490973027842,0.0056430977484521,-0.0031287952,0.007612375,-0.0021341406,0.009012592,135.99917763157896,-177.52109,6933.3877,89.96064,1013.87897,4.589545,742.55316,40.16102,536.0336,0.16618736,312.90817,23.184372,194.99997,-9.906549,232.32835,12.780389,148.93626,-7.3078594,142.39465,18.747253,133.02538,-5.7444153,128.12288,6.1223145,117.417015,-9.91866,102.575264,0.2864075,102.44945,-8.2330475,87.7142,3.8865972,82.798004,-6.8602557,80.808586,2.1814337,53.744152,-2.3666985,83.04768,1.8254805,61.58629
827,0.48743895,0.08535339,0.07284604,0.001760156,1640.7106469702048,794146.8416798731,1906.999172715084,220661.0216400748,3497.346910799739,3126819.842355733,0.0678076511745939,0.0040660553855655,4.3785294e-06,0.0031675135,-3.263124e-06,0.0022335816,78.30255681818181,-256.234,9053.897,104.23237,1175.1499,-7.26949,982.47815,56.268616,259.86847,11.037997,685.0208,27.324654,186.9358,5.8307714,179.01157,17.782099,96.66425,-1.2737304,109.029015,14.674843,88.13939,-3.46669,74.60314,10.861863,52.419456,-2.4603555,66.82781,1.55877,45.516464,-3.7233417,56.17768,-1.372044,40.304386,-4.203585,39.0216,1.3940355,43.543476,-0.26970834,46.6485,-1.6015314,47.80545
828,0.4288488,0.0887401,0.10382236,0.001831619,1585.3619268480402,294787.00597156,2127.1046575472515,133756.74695003775,3735.860859103104,2235640.9370368808,0.0436575551044083,0.0005441458637761,-1.9660647e-06,0.006990743,-1.7512562e-05,0.0026568118,151.99908088235293,-202.04497,6025.0454,111.10007,402.7593,8.902879,963.035,51.81522,133.56366,1.3010834,198.98485,30.039167,100.51633,-4.5082717,104.34789,22.444956,96.29616,-7.142242,72.45393,11.495427,94.40219,-4.753539,59.814034,10.595638,61.662064,-2.6359422,50.67305,9.010036,48.35209,-4.3553042,29.87619,-0.04049645,41.5083,-4.320838,35.220963,0.65130776,35.474304,-3.7421625,29.702055,-6.1934795,33.753258
829,0.48783135,0.08390473,0.08045949,0.0013665177,1814.1339363030224,892389.2209535028,2188.116332372685,290146.7719908372,4069.00099468895,4682870.111403263,0.070471106438515,0.0048322798523688,-7.2881164e-08,0.0040443684,-1.4501641e-05,0.0016809198,75.99954044117646,-239.29297,7839.9336,98.96103,1208.2062,19.215807,958.9181,50.77966,331.07852,2.835385,470.404,32.239784,125.13062,-1.4994824,226.255,16.72849,75.898575,-7.4477005,87.86564,16.716438,106.896706,1.506221,56.3532,16.05479,89.36086,2.8095534,73.07026,5.9392157,50.17955,-6.303265,48.176712,-1.0474826,82.736336,-6.3350153,37.52632,2.147109,41.800896,-6.63571,34.092014,-5.2649527,40.297184
830,0.49022028,0.08300551,0.09194102,0.0018698253,1579.851112842634,522803.16469831904,2022.437672477463,258253.82314404837,3541.995416273927,3295978.6643775343,0.0586583254785382,0.0016107441903545,-2.6719306e-06,0.00472809,-1.3577066e-05,0.0024576448,161.4990234375,-226.43794,8535.272,103.31865,655.809,0.117670305,992.6628,43.954052,353.7968,10.618828,521.3489,35.184147,275.7904,8.423489,197.38496,21.13107,101.01101,-3.307475,144.53514,15.531953,95.850555,-3.0139623,88.131096,11.09414,90.69074,1.77735,64.17249,10.6192,50.532604,-5.7610936,68.862724,-0.9897629,73.86052,-4.1338334,49.917385,0.65579486,50.303123,-3.7821567,41.038246,-0.5745814,35.57671
831,0.48684177,0.08435082,0.063883804,0.0015928805,1510.7924591740064,332232.53202609875,1850.5331678019752,222208.52745617565,3319.1775576421114,2056647.5940216444,0.0658314904775715,0.0014686408272258,8.610195e-07,0.0016101113,-1.47845385e-05,0.0023489553,151.99908088235293,-243.82346,4795.469,123.33697,766.3389,-15.560958,955.0041,38.889877,496.6547,6.4969873,317.08408,25.51104,163.25224,3.0384357,137.89946,17.18275,85.6522,-0.2187878,86.940254,8.984406,82.43007,-2.4903076,55.80719,6.765832,59.8238,-3.4475503,50.04322,3.2550476,43.510056,-3.4257836,36.13267,-0.4912266,42.0151,-2.5364206,31.10629,-1.861675,34.08035,-4.9763436,25.533129,-2.7187378,27.408045
832,0.44669583,0.08893789,0.07418758,0.0013343523,1615.8305954716004,651279.1905717398,2062.834065932487,195091.1268195146,3560.6641871193447,3775320.257183057,0.0591141301720804,0.003721464613699,2.2690583e-06,0.003615779,-9.7944685e-06,0.0015387317,89.10290948275862,-249.37834,6442.322,111.5012,814.3285,11.242059,1411.4094,41.338905,302.82843,-2.8823273,296.78723,34.554188,228.60612,0.4282835,208.54024,22.32778,107.40397,-9.970538,98.62053,10.225955,133.71117,-2.7978456,63.62349,8.755896,71.08687,-1.4459751,43.309986,2.2448092,46.964386,-3.9111323,38.273373,-1.86212,35.280968,-0.8421162,37.403854,-0.9466903,41.86333,-3.1809545,58.11575,-4.3213177,34.370228
833,0.47053486,0.08830859,0.08244713,0.0018587798,1291.4990690652066,473413.4808311792,1746.6522672416938,288965.5661269352,2827.552713982744,2979305.952300939,0.044601263413573,0.0008094820670098,4.396756e-06,0.003852293,-1.6839624e-05,0.0021154042,184.5703125,-238.91705,5878.538,132.3233,796.65393,-0.101722054,580.0376,41.223972,239.46646,2.4205303,250.77654,19.089252,240.20543,7.9586997,197.38287,19.936882,93.96237,-0.628666,102.00151,11.0968075,124.40037,-1.7136848,75.364006,9.941104,72.955956,3.0233514,65.85494,2.2116444,91.503395,-7.841698,75.91304,-3.9808059,46.86199,-4.9157934,36.771805,-2.1511705,44.207752,-2.4144456,49.143604,0.051692717,50.724163
834,0.45848536,0.08707341,0.073211625,0.0018881317,1699.3251214568868,552609.4541136689,2030.5500432689917,211534.4482662888,3786.1216534041473,2852514.771719482,0.061282506767208,0.0018031638061589,2.901103e-06,0.0026435223,-1.5421121e-05,0.0024888709,107.666015625,-223.38548,6416.9937,114.23247,706.2744,-4.4119925,586.82654,40.19879,307.19263,-5.0810466,310.56628,24.666904,251.2789,0.72012746,209.43451,17.04557,130.58803,-2.362455,108.29464,11.148087,75.68605,-3.0845997,77.73437,6.1236105,57.870625,-5.687237,51.642536,3.50682,52.130917,-5.4873457,52.23541,0.02873151,37.686855,-4.841373,38.91125,-0.7054738,34.818172,-3.640324,32.698254,-2.806038,36.94082
835,0.43461856,0.09363721,0.079960585,0.0031735515,1811.1579028702172,654160.9627492061,2166.39856482564,182375.87344737977,4119.003657011311,2870171.685144845,0.0592051400570379,0.0020214878501676,-1.958203e-06,0.003826311,-1.9052799e-05,0.0033274784,86.1328125,-236.64937,5499.0103,91.68958,704.7492,1.8816684,606.5518,45.46816,194.91505,1.2822022,265.0419,32.26184,228.0495,9.05218,295.60544,19.610588,198.12512,-5.054306,111.9022,10.958242,159.03096,-4.0026364,89.1767,7.531213,102.07149,-0.33062658,112.267944,5.804759,76.61116,-1.8248241,77.46537,5.374858,69.9026,0.28224128,82.503746,5.014909,57.175,-0.3337091,74.16324,-0.85128695,63.457676
836,0.5179426,0.08531183,0.0863252,0.0027582864,1709.7371260694,524025.0707911117,2068.224726119254,191149.90874774067,3838.08944949971,2768360.139423458,0.0632575345610982,0.0027096320986937,4.4203125e-06,0.0038101869,-6.3010957e-06,0.0032924898,151.99908088235293,-242.43837,10502.381,98.31112,592.08673,-3.823008,794.35004,46.033684,299.03162,3.267762,465.84296,29.20376,187.94241,8.860404,187.48827,26.992907,182.45468,4.7140493,122.48982,13.135102,123.86081,-0.6497431,97.84027,12.060079,92.02554,3.0021524,79.51944,10.187944,73.96004,-3.2665584,42.468563,2.0415235,64.45647,-3.5573351,36.889267,0.9511064,47.995335,-6.3199954,38.696815,-2.8523598,41.10515
